ILCE_ORJ,MAHALLE_ORJ,ALAN_M2,NUFUS_2025,TAHMINI_NUFUS_2026,TAHMINI_NUFUS_2027,XGB_TAHMINI_NUFUS_2026,XGB_TAHMINI_NUFUS_2027,KISI_BASI_M2_2025,XGB_KISI_BASI_M2_2026,XGB_KISI_BASI_M2_2027,HEDEF_ALAN_M2_2025,HEDEF_ALAN_M2_XGB_2026,HEDEF_ALAN_M2_XGB_2027,EKLENMESI_GEREKEN_ALAN_M2_2025,EKLENMESI_GEREKEN_ALAN_M2_XGB_2026,EKLENMESI_GEREKEN_ALAN_M2_XGB_2027,XGB_RISK_2025,XGB_RISK_2026,XGB_RISK_2027,ESLESME_TURU
Guzelbahce,Payamli Mah.,2047.0,365,374,383,373,376,5.608219178082192,5.487935656836461,5.444148936170213,547.5,559.5,564.0,0.0,0.0,0.0,0,0,0,EXACT
Guzelbahce,Siteler Mah.,26039.0,3002,3077,3154,3060,3135,8.673884077281812,8.509477124183007,8.305901116427432,4503.0,4590.0,4702.5,0.0,0.0,0.0,0,0,0,EXACT
Guzelbahce,Yaka Mah.,2291.0,583,598,612,598,612,3.9296740994854202,3.831103678929766,3.7434640522875817,874.5,897.0,918.0,0.0,0.0,0.0,0,0,0,EXACT
Guzelbahce,Yali Mah.,25284.0,6030,6181,6335,6166,6313,4.1930348258706465,4.100551410963347,4.005068905433233,9045.0,9249.0,9469.5,0.0,0.0,0.0,0,0,0,EXACT
Guzelbahce,Yelki Mah.,18245.0,6875,7047,7223,7061,7241,2.6538181818181816,2.583911627248265,2.5196796022648806,10312.5,10591.5,10861.5,0.0,0.0,0.0,0,0,0,EXACT
Guzelbahce,Camli Mah.,5739.0,2085,2137,2190,2178,2238,2.7525179856115107,2.6349862258953167,2.564343163538874,3127.5,3267.0,3357.0,0.0,0.0,0.0,0,0,0,EXACT
Guzelbahce,Celebi Mah.,16297.0,2692,2759,2828,2792,2887,6.053863298662704,5.837034383954155,5.644960166262556,4038.0,4188.0,4330.5,0.0,0.0,0.0,0,0,0,EXACT
Karabaglar,Adnan Suvari Mah.,9739.0,3940,3894,3849,3895,3822,2.4718274111675127,2.500385109114249,2.5481423338566196,5910.0,5842.5,5733.0,0.0,0.0,0.0,0,0,0,EXACT
Karabaglar,Asik Veysel Mah.,8328.0,1703,1683,1664,1666,1666,4.8901937756899585,4.998799519807923,4.998799519807923,2554.5,2499.0,2499.0,0.0,0.0,0.0,0,0,0,EXACT
Karabaglar,Bahcelievler Mah.,56274.0,13896,13734,13574,13618,13610,4.049654576856649,4.132324864150389,4.134753857457752,20844.0,20427.0,20415.0,0.0,0.0,0.0,0,0,0,EXACT
Karabaglar,Devrim Mah.,18715.0,8020,7926,7834,7918,7829,2.3335411471321694,2.363601919676686,2.3904713245625238,12030.0,11877.0,11743.5,0.0,0.0,0.0,0,0,0,EXACT
Karabaglar,Esentepe Mah.,30192.0,5353,5291,5229,5336,5219,5.640201756024659,5.658170914542729,5.785016286644951,8029.5,8004.0,7828.5,0.0,0.0,0.0,0,0,0,EXACT
Karabaglar,Esenyali Mah.,15533.0,7027,6945,6864,6995,6826,2.2104738864380247,2.220586132952109,2.2755640199238205,10540.5,10492.5,10239.0,0.0,0.0,0.0,0,0,0,EXACT
Karabaglar,Osman Aksuner Mah.,1093.0,683,675,667,667,643,1.6002928257686677,1.6386806596701649,1.6998444790046656,1024.5,1000.5,964.5,0.0,0.0,0.0,0,0,0,EXACT
Karabaglar,Tahsin Yazici Mah.,40098.0,8820,8717,8616,8677,8559,4.5462585034013605,4.6211824363259195,4.684893094987732,13230.0,13015.5,12838.5,0.0,0.0,0.0,0,0,0,EXACT
Karabaglar,Tirazli Mah.,500.0,151,149,147,147,141,3.3112582781456954,3.401360544217687,3.5460992907801416,226.5,220.5,211.5,0.0,0.0,0.0,0,0,0,EXACT
Karabaglar,Yasar Kemal Mah.,12328.0,7850,7758,7668,7830,7619,1.5704458598726114,1.5744572158365262,1.6180601128757055,11775.0,11745.0,11428.5,0.0,0.0,0.0,0,0,0,EXACT
Karabaglar,Yurdoglu Mah.,39600.0,10245,10126,10007,10157,10154,3.8653001464128844,3.898789012503692,3.899940909986212,15367.5,15235.5,15231.0,0.0,0.0,0.0,0,0,0,EXACT
Karaburun,Anbarseki Mah.,7150.0,253,258,262,261,269,28.26086956521739,27.39463601532567,26.57992565055762,379.5,391.5,403.5,0.0,0.0,0.0,0,0,0,EXACT
Karaburun,Bozkoy Mah.,730.0,247,252,256,250,256,2.9554655870445345,2.92,2.8515625,370.5,375.0,384.0,0.0,0.0,0.0,0,0,0,EXACT
Karaburun,Eglenhoca Mah.,1700.0,507,516,526,520,520,3.353057199211045,3.269230769230769,3.269230769230769,760.5,780.0,780.0,0.0,0.0,0.0,0,0,0,EXACT
Karaburun,Hasseki Mah.,791.0,137,140,142,144,151,5.773722627737226,5.493055555555555,5.23841059602649,205.5,216.0,226.5,0.0,0.0,0.0,0,0,0,EXACT
Karaburun,Kosedere Mah.,1800.0,488,497,506,488,488,3.6885245901639343,3.6885245901639343,3.6885245901639343,732.0,732.0,732.0,0.0,0.0,0.0,0,0,0,EXACT
Karaburun,Kucukbahce Mah.,32150.0,542,552,562,556,563,59.31734317343174,57.82374100719424,57.10479573712256,813.0,834.0,844.5,0.0,0.0,0.0,0,0,0,EXACT
Karaburun,Merkez Mah.,14986.0,1344,1369,1394,1360,1404,11.150297619047619,11.019117647058824,10.673789173789174,2016.0,2040.0,2106.0,0.0,0.0,0.0,0,0,0,EXACT
Karaburun,Mordogan Mah.,39393.0,6249,6365,6483,6322,6385,6.3038886221795485,6.231097753875356,6.169616288175411,9373.5,9483.0,9577.5,0.0,0.0,0.0,0,0,0,EXACT
Karaburun,Parlak Mah.,4380.0,156,159,162,159,164,28.076923076923077,27.547169811320753,26.70731707317073,234.0,238.5,246.0,0.0,0.0,0.0,0,0,0,EXACT
Karaburun,Saip Mah.,1600.0,519,529,538,520,520,3.0828516377649327,3.076923076923077,3.076923076923077,778.5,780.0,780.0,0.0,0.0,0.0,0,0,0,EXACT
Karaburun,Salman Mah.,1123.0,132,134,137,138,143,8.507575757575758,8.13768115942029,7.853146853146853,198.0,207.0,214.5,0.0,0.0,0.0,0,0,0,EXACT
Karaburun,Sarpincik Mah.,1000.0,141,144,146,148,156,7.092198581560283,6.756756756756757,6.410256410256411,211.5,222.0,234.0,0.0,0.0,0.0,0,0,0,EXACT
Karaburun,Tepeboz Mah.,2076.0,371,378,385,375,375,5.595687331536388,5.536,5.536,556.5,562.5,562.5,0.0,0.0,0.0,0,0,0,EXACT
Karaburun,Yayla Mah.,826.0,87,89,90,96,102,9.494252873563218,8.604166666666666,8.098039215686274,130.5,144.0,153.0,0.0,0.0,0.0,0,0,0,EXACT
Karaburun,Inecik Mah.,3730.0,271,276,281,281,283,13.763837638376383,13.274021352313166,13.180212014134275,406.5,421.5,424.5,0.0,0.0,0.0,0,0,0,EXACT
Karaburun,Iskele Mah.,54326.0,2281,2323,2366,2295,2295,23.81674704077159,23.671459694989107,23.671459694989107,3421.5,3442.5,3442.5,0.0,0.0,0.0,0,0,0,EXACT
Karsiyaka,Aksoy Mah.,31110.0,10728,10666,10605,10667,10677,2.899888143176734,2.9164713602699917,2.91373981455465,16092.0,16000.5,16015.5,0.0,0.0,0.0,0,0,0,EXACT
Karsiyaka,Alaybey Mah.,5172138.0,6990,6950,6910,6896,6898,739.9339055793992,750.0200116009281,749.8025514641926,10485.0,10344.0,10347.0,0.0,0.0,0.0,0,0,0,EXACT
Karsiyaka,Atakent Mah.,140800.0,6172,6137,6101,6176,6175,22.812702527543745,22.797927461139896,22.80161943319838,9258.0,9264.0,9262.5,0.0,0.0,0.0,0,0,0,EXACT
Karsiyaka,Bahriye Ucok Mah.,27600.0,11988,11919,11851,11981,11990,2.3023023023023024,2.303647441782823,2.3019182652210177,17982.0,17971.5,17985.0,0.0,0.0,0.0,0,0,0,EXACT
Karsiyaka,Bahcelievler Mah.,43500.0,24687,24545,24404,24789,24616,1.762061003767165,1.7548106014764613,1.7671433214169645,37030.5,37183.5,36924.0,0.0,0.0,0.0,0,0,0,EXACT
Karsiyaka,Bostanli Mah.,102950.0,29564,29394,29226,29325,29176,3.4822757407657963,3.5106564364876385,3.528585138469975,44346.0,43987.5,43764.0,0.0,0.0,0.0,0,0,0,EXACT
Karsiyaka,Demirkopru Mah.,13759.0,6811,6772,6733,6797,6805,2.020114520628395,2.0242754156245404,2.021895664952241,10216.5,10195.5,10207.5,0.0,0.0,0.0,0,0,0,EXACT
Karsiyaka,Fikri Altay Mah.,13600.0,7952,7906,7861,7862,7872,1.710261569416499,1.7298397354362758,1.7276422764227641,11928.0,11793.0,11808.0,0.0,0.0,0.0,0,0,0,EXACT
Karsiyaka,Latife Hanim Mah.,9700.0,2316,2303,2289,2313,2318,4.1882556131260795,4.1936878512754,4.184641932700604,3474.0,3469.5,3477.0,0.0,0.0,0.0,0,0,0,EXACT
Karsiyaka,Mavisehir Mah.,133800.0,13952,13872,13792,13702,13704,9.590022935779816,9.764997810538608,9.763572679509632,20928.0,20553.0,20556.0,0.0,0.0,0.0,0,0,0,EXACT
Karsiyaka,Mustafa Kemal Mah.,23200.0,10406,10346,10287,10421,10431,2.2294829905823565,2.226273870070051,2.2241395839325087,15609.0,15631.5,15646.5,0.0,0.0,0.0,0,0,0,EXACT
Karsiyaka,Sancakli Mah.,1000.0,176,175,174,177,178,5.681818181818182,5.649717514124294,5.617977528089888,264.0,265.5,267.0,0.0,0.0,0.0,0,0,0,EXACT
Karsiyaka,Yali Mah.,145110.0,36948,36736,36525,36689,36587,3.9274114972393632,3.9551364169097005,3.9661628447262687,55422.0,55033.5,54880.5,0.0,0.0,0.0,0,0,0,EXACT
Karsiyaka,Yamanlar Mah.,1600.0,143,142,141,145,148,11.188811188811188,11.03448275862069,10.81081081081081,214.5,217.5,222.0,0.0,0.0,0.0,0,0,0,EXACT
Karsiyaka,Zubeyde Hanim Mah.,39800.0,17046,16948,16851,17351,17356,2.334858617857562,2.293815918390871,2.2931551048628718,25569.0,26026.5,26034.0,0.0,0.0,0.0,0,0,0,EXACT
Karsiyaka,Inonu Mah.,16200.0,8217,8170,8123,8090,7960,1.9715224534501643,2.0024721878862795,2.0351758793969847,12325.5,12135.0,11940.0,0.0,0.0,0.0,0,0,0,EXACT
Kemalpasa,Akalan Mah.,4149.0,1257,1282,1308,1302,1315,3.3007159904534604,3.186635944700461,3.155133079847909,1885.5,1953.0,1972.5,0.0,0.0,0.0,0,0,0,EXACT
Kemalpasa,Ansizca Mah.,2840.0,618,631,643,635,639,4.5954692556634305,4.47244094488189,4.444444444444445,927.0,952.5,958.5,0.0,0.0,0.0,0,0,0,EXACT
Kemalpasa,Armutlu 85.Yil Cumhuriyet Mah.,12260.0,5252,5358,5467,5376,5493,2.3343488194973343,2.2805059523809526,2.231931549244493,7878.0,8064.0,8239.5,0.0,0.0,0.0,0,0,0,SUBSTRING
Kemalpasa,Armutlu Hurriyet Mah.,17595.0,5546,5658,5773,5640,5781,3.1725567976920304,3.11968085106383,3.0435910742086145,8319.0,8460.0,8671.5,0.0,0.0,0.0,0,0,0,SUBSTRING
Kemalpasa,Ataturk Mah.,11770.0,5902,6022,6144,6009,6134,1.9942392409352763,1.9587285738059577,1.918813172481252,8853.0,9013.5,9201.0,0.0,0.0,0.0,0,0,0,EXACT
Kemalpasa,Asagi Yenmis Mah.,3839.0,588,600,612,595,609,6.52891156462585,6.452100840336135,6.303776683087028,882.0,892.5,913.5,0.0,0.0,0.0,0,0,0,EXACT
Kemalpasa,Asagikizilca Mah.,2795.0,1632,1665,1699,1665,1711,1.7126225490196079,1.6786786786786787,1.6335476329631795,2448.0,2497.5,2566.5,0.0,0.0,0.0,0,0,0,EXACT
Kemalpasa,Bayramli Mah.,739.0,142,145,148,149,156,5.204225352112676,4.959731543624161,4.737179487179487,213.0,223.5,234.0,0.0,0.0,0.0,0,0,0,EXACT
Kemalpasa,Bagyurdu 29 Ekim Mah.,7434.0,1823,1860,1898,1843,1897,4.07789358200768,4.033640803038524,3.918819188191882,2734.5,2764.5,2845.5,0.0,0.0,0.0,0,0,0,SUBSTRING
Kemalpasa,Bagyurdu Kazimpasa Mah.,8093.0,2612,2665,2719,2644,2703,3.0983920367534457,3.06089258698941,2.994080651128376,3918.0,3966.0,4054.5,0.0,0.0,0.0,0,0,0,SUBSTRING
Kemalpasa,Bagyurdu Kemal Ataturk Mah.,858.0,260,265,271,267,276,3.3,3.2134831460674156,3.108695652173913,390.0,400.5,414.0,0.0,0.0,0.0,0,0,0,SUBSTRING
Kemalpasa,Bespinar Mah.,565.0,137,140,143,144,151,4.124087591240876,3.923611111111111,3.7417218543046356,205.5,216.0,226.5,0.0,0.0,0.0,0,0,0,EXACT
Kemalpasa,Cumali Mah.,953.0,184,188,192,187,194,5.179347826086956,5.096256684491979,4.912371134020619,276.0,280.5,291.0,0.0,0.0,0.0,0,0,0,EXACT
Kemalpasa,Damlacik Mah.,5099.0,1336,1363,1391,1360,1404,3.816616766467066,3.7492647058823527,3.631766381766382,2004.0,2040.0,2106.0,0.0,0.0,0.0,0,0,0,EXACT
Kemalpasa,Derekoy Mah.,1460.0,416,424,433,417,417,3.5096153846153846,3.501199040767386,3.501199040767386,624.0,625.5,625.5,0.0,0.0,0.0,0,0,0,EXACT
Kemalpasa,Gokyaka Mah.,363.0,111,113,116,120,128,3.27027027027027,3.025,2.8359375,166.5,180.0,192.0,0.0,0.0,0.0,0,0,0,EXACT
Kemalpasa,Gokceyurt Mah.,1235.0,248,253,258,256,259,4.979838709677419,4.82421875,4.768339768339768,372.0,384.0,388.5,0.0,0.0,0.0,0,0,0,EXACT
Kemalpasa,Hamzababa Mah.,634.0,100,102,104,106,112,6.34,5.981132075471698,5.660714285714286,150.0,159.0,168.0,0.0,0.0,0.0,0,0,0,EXACT
Kemalpasa,Kamberler Mah.,1724.0,169,172,176,179,186,10.201183431952662,9.631284916201118,9.268817204301076,253.5,268.5,279.0,0.0,0.0,0.0,0,0,0,EXACT
Kemalpasa,Kuyucak Mah.,6940.0,685,699,713,714,728,10.13138686131387,9.719887955182072,9.532967032967033,1027.5,1071.0,1092.0,0.0,0.0,0.0,0,0,0,EXACT
Kemalpasa,Kiziluzum Mah.,3651.0,791,807,823,820,832,4.615676359039191,4.452439024390244,4.388221153846154,1186.5,1230.0,1248.0,0.0,0.0,0.0,0,0,0,EXACT
Kemalpasa,Mehmet Akif Ersoy Mah.,34900.0,19913,20317,20728,20117,20683,1.7526239140260131,1.7348511209424864,1.687376105980757,29869.5,30175.5,31024.5,0.0,0.0,0.0,0,0,0,EXACT
Kemalpasa,Nazarkoy Mah.,1384.0,345,352,359,347,356,4.011594202898551,3.988472622478386,3.8876404494382024,517.5,520.5,534.0,0.0,0.0,0.0,0,0,0,EXACT
Kemalpasa,Ovacik Mah.,1117.0,224,229,233,225,235,4.986607142857143,4.964444444444444,4.753191489361702,336.0,337.5,352.5,0.0,0.0,0.0,0,0,0,EXACT
Kemalpasa,Sarilar Mah.,4484.0,1009,1029,1050,1041,1041,4.4440039643211104,4.307396733909703,4.307396733909703,1513.5,1561.5,1561.5,0.0,0.0,0.0,0,0,0,EXACT
Kemalpasa,Saricali Mah.,1841.0,411,419,428,416,416,4.479318734793187,4.425480769230769,4.425480769230769,616.5,624.0,624.0,0.0,0.0,0.0,0,0,0,EXACT
Kemalpasa,Sekiz Eylul Mah.,77031.0,15563,15878,16200,15806,16042,4.949624108462379,4.873529039605213,4.801832689190874,23344.5,23709.0,24063.0,0.0,0.0,0.0,0,0,0,EXACT
Kemalpasa,Sinancilar Mah.,3108.0,722,737,752,727,727,4.304709141274238,4.275103163686382,4.275103163686382,1083.0,1090.5,1090.5,0.0,0.0,0.0,0,0,0,EXACT
Kemalpasa,Sogukpinar Mah.,16256.0,9920,10121,10326,10217,10415,1.6387096774193548,1.5910737006949203,1.5608257321171388,14880.0,15325.5,15622.5,0.0,0.0,0.0,0,0,0,EXACT
Kemalpasa,Sutculer Mah.,20473.0,4282,4369,4457,4385,4463,4.781177020084073,4.668871151653364,4.587273134662783,6423.0,6577.5,6694.5,0.0,0.0,0.0,0,0,0,EXACT
Kemalpasa,Ulucak Cumhuriyet Mah.,9689.0,3888,3967,4047,3938,4023,2.4920267489711936,2.4603859827323515,2.408401690280885,5832.0,5907.0,6034.5,0.0,0.0,0.0,0,0,0,SUBSTRING
Kemalpasa,Ulucak Mustafa Kemal Ataturk Mah.,12775.0,6658,6793,6931,6691,6691,1.9187443676779814,1.9092811238977732,1.9092811238977732,9987.0,10036.5,10036.5,0.0,0.0,0.0,0,0,0,SUBSTRING
Kemalpasa,Visneli Mah.,2407.0,627,640,653,636,639,3.8389154704944177,3.7845911949685536,3.7668231611893583,940.5,954.0,958.5,0.0,0.0,0.0,0,0,0,EXACT
Kemalpasa,Yenikurudere Mah.,5234.0,317,323,330,320,331,16.51104100946372,16.35625,15.812688821752266,475.5,480.0,496.5,0.0,0.0,0.0,0,0,0,EXACT
Kemalpasa,Yesilkoy Mah.,764.0,143,146,149,149,156,5.3426573426573425,5.12751677852349,4.897435897435898,214.5,223.5,234.0,0.0,0.0,0.0,0,0,0,EXACT
Kemalpasa,Yesilyurt Mah.,1426.0,158,161,164,164,169,9.025316455696203,8.695121951219512,8.437869822485206,237.0,246.0,253.5,0.0,0.0,0.0,0,0,0,EXACT
Kemalpasa,Yigitler Mah.,7751.0,1573,1605,1637,1621,1638,4.927527018436109,4.78161628624306,4.731990231990232,2359.5,2431.5,2457.0,0.0,0.0,0.0,0,0,0,EXACT
Kemalpasa,Yukarikizilca Merkez Mah.,32097.0,2788,2845,2902,2880,2949,11.512553802008608,11.144791666666666,10.884028484231942,4182.0,4320.0,4423.5,0.0,0.0,0.0,0,0,0,EXACT
Kemalpasa,Zeamet Mah.,409.0,75,77,78,83,96,5.453333333333333,4.927710843373494,4.260416666666667,112.5,124.5,144.0,0.0,0.0,0.0,0,0,0,EXACT
Kemalpasa,Cinilikoy Mah.,2024.0,569,581,592,586,595,3.5571177504393674,3.453924914675768,3.4016806722689075,853.5,879.0,892.5,0.0,0.0,0.0,0,0,0,EXACT
Kemalpasa,Oren 75.Yil Cumhuriyet Mah.,10262.0,3866,3944,4024,3938,4023,2.654423176409726,2.605891315388522,2.5508327119065375,5799.0,5907.0,6034.5,0.0,0.0,0.0,0,0,0,SUBSTRING
Kemalpasa,Ornekkoy Mah.,14308.0,4141,4225,4311,4177,4253,3.455204056991065,3.425424946133589,3.364213496355514,6211.5,6265.5,6379.5,0.0,0.0,0.0,0,0,0,EXACT
Kiraz,Ahmetler Mah.,1370.0,138,138,138,139,139,9.927536231884059,9.856115107913668,9.856115107913668,207.0,208.5,208.5,0.0,0.0,0.0,0,0,0,EXACT
Kiraz,Akpinar Mah.,4954.0,1281,1279,1277,1282,1282,3.8672911787665885,3.864274570982839,3.864274570982839,1921.5,1923.0,1923.0,0.0,0.0,0.0,0,0,0,EXACT
Kiraz,Altinoluk Mah.,1100.0,472,471,471,465,465,2.330508474576271,2.3655913978494625,2.3655913978494625,708.0,697.5,697.5,0.0,0.0,0.0,0,0,0,EXACT
Kiraz,Arkacilar Mah.,1600.0,371,370,370,370,369,4.3126684636118595,4.324324324324325,4.336043360433604,556.5,555.0,553.5,0.0,0.0,0.0,0,0,0,EXACT
Kiraz,Avunduruk Mah.,1350.0,139,139,139,139,139,9.712230215827338,9.712230215827338,9.712230215827338,208.5,208.5,208.5,0.0,0.0,0.0,0,0,0,EXACT
Kiraz,Aydogdu Mah.,950.0,313,313,312,314,314,3.0351437699680512,3.0254777070063694,3.0254777070063694,469.5,471.0,471.0,0.0,0.0,0.0,0,0,0,EXACT
Kiraz,Bahcearasi Mah.,1280.0,444,443,443,442,439,2.8828828828828827,2.8959276018099547,2.915717539863326,666.0,663.0,658.5,0.0,0.0,0.0,0,0,0,EXACT
Kiraz,Basaran Mah.,1000.0,319,319,318,314,314,3.134796238244514,3.1847133757961785,3.1847133757961785,478.5,471.0,471.0,0.0,0.0,0.0,0,0,0,EXACT
Kiraz,Ceritler Mah.,1900.0,741,740,739,735,727,2.5641025641025643,2.5850340136054424,2.6134800550206325,1111.5,1102.5,1090.5,0.0,0.0,0.0,0,0,0,EXACT
Kiraz,Cumhuriyet Mah.,5500.0,2759,2755,2751,2721,2721,1.9934758970641537,2.0213156927600147,2.0213156927600147,4138.5,4081.5,4081.5,0.0,0.0,0.0,0,0,0,EXACT
Kiraz,Dokuzlar Mah.,3200.0,409,408,408,407,407,7.823960880195599,7.862407862407863,7.862407862407863,613.5,610.5,610.5,0.0,0.0,0.0,0,0,0,EXACT
Kiraz,Dogancilar Mah.,7400.0,1303,1301,1299,1296,1296,5.6792018419033,5.709876543209877,5.709876543209877,1954.5,1944.0,1944.0,0.0,0.0,0.0,0,0,0,EXACT
Kiraz,Emenler Mah.,2000.0,316,316,315,314,314,6.329113924050633,6.369426751592357,6.369426751592357,474.0,471.0,471.0,0.0,0.0,0.0,0,0,0,EXACT
Kiraz,Gedik Mah.,1000.0,330,330,329,326,326,3.0303030303030303,3.067484662576687,3.067484662576687,495.0,489.0,489.0,0.0,0.0,0.0,0,0,0,EXACT
Kiraz,Haliller Mah.,3800.0,1209,1207,1206,1215,1215,3.1430934656741107,3.1275720164609053,3.1275720164609053,1813.5,1822.5,1822.5,0.0,0.0,0.0,0,0,0,EXACT
Kiraz,Hisar Mah.,2200.0,439,438,438,439,439,5.011389521640091,5.011389521640091,5.011389521640091,658.5,658.5,658.5,0.0,0.0,0.0,0,0,0,EXACT
Kiraz,Kalekoy Mah.,1000.0,456,455,455,456,456,2.192982456140351,2.192982456140351,2.192982456140351,684.0,684.0,684.0,0.0,0.0,0.0,0,0,0,EXACT
Kiraz,Karabag Mah.,1600.0,218,218,217,220,220,7.339449541284404,7.2727272727272725,7.2727272727272725,327.0,330.0,330.0,0.0,0.0,0.0,0,0,0,EXACT
Kiraz,Karabulu Mah.,3400.0,446,445,445,442,438,7.623318385650224,7.6923076923076925,7.762557077625571,669.0,663.0,657.0,0.0,0.0,0.0,0,0,0,STRICT_FUZZY
Kiraz,Karaburc Mah.,4260.0,2505,2501,2498,2505,2505,1.7005988023952097,1.7005988023952097,1.7005988023952097,3757.5,3757.5,3757.5,0.0,0.0,0.0,0,0,0,EXACT
Kiraz,Karaman Mah.,1200.0,463,462,462,464,464,2.591792656587473,2.586206896551724,2.586206896551724,694.5,696.0,696.0,0.0,0.0,0.0,0,0,0,EXACT
Kiraz,Kirkoy Mah.,8600.0,655,654,653,652,652,13.129770992366412,13.190184049079754,13.190184049079754,982.5,978.0,978.0,0.0,0.0,0.0,0,0,0,EXACT
Kiraz,Mavidere Mah.,1600.0,679,678,677,675,675,2.3564064801178204,2.3703703703703702,2.3703703703703702,1018.5,1012.5,1012.5,0.0,0.0,0.0,0,0,0,EXACT
Kiraz,Ovacik Mah.,800.0,333,333,332,326,326,2.4024024024024024,2.4539877300613497,2.4539877300613497,499.5,489.0,489.0,0.0,0.0,0.0,0,0,0,EXACT
Kiraz,Pinarbasi Mah.,1700.0,118,118,118,119,123,14.40677966101695,14.285714285714286,13.821138211382113,177.0,178.5,184.5,0.0,0.0,0.0,0,0,0,EXACT
Kiraz,Sarikaya Mah.,1100.0,414,413,413,412,412,2.657004830917874,2.6699029126213594,2.6699029126213594,621.0,618.0,618.0,0.0,0.0,0.0,0,0,0,EXACT
Kiraz,Sarisu Mah.,1000.0,367,366,366,369,369,2.7247956403269753,2.710027100271003,2.710027100271003,550.5,553.5,553.5,0.0,0.0,0.0,0,0,0,EXACT
Kiraz,Sacli Mah.,880.0,279,279,278,278,278,3.154121863799283,3.1654676258992804,3.1654676258992804,418.5,417.0,417.0,0.0,0.0,0.0,0,0,0,EXACT
Kiraz,Solaklar Mah.,3770.0,853,852,851,850,842,4.4196951934349356,4.435294117647059,4.477434679334917,1279.5,1275.0,1263.0,0.0,0.0,0.0,0,0,0,EXACT
Kiraz,Tasliyatak Mah.,1400.0,434,433,433,432,432,3.225806451612903,3.240740740740741,3.240740740740741,651.0,648.0,648.0,0.0,0.0,0.0,0,0,0,EXACT
Kiraz,Tumbullar Mah.,800.0,256,256,255,255,255,3.125,3.1372549019607843,3.1372549019607843,384.0,382.5,382.5,0.0,0.0,0.0,0,0,0,EXACT
Kiraz,Umurcali Mah.,1200.0,483,482,482,480,479,2.484472049689441,2.5,2.5052192066805845,724.5,720.0,718.5,0.0,0.0,0.0,0,0,0,EXACT
Kiraz,Uzunkoy Mah.,1000.0,371,370,370,370,369,2.6954177897574123,2.7027027027027026,2.710027100271003,556.5,555.0,553.5,0.0,0.0,0.0,0,0,0,EXACT
Kiraz,Veliler Mah.,2500.0,424,423,423,432,432,5.89622641509434,5.787037037037037,5.787037037037037,636.0,648.0,648.0,0.0,0.0,0.0,0,0,0,EXACT
Kiraz,Yaglar Mah.,1900.0,448,447,447,442,438,4.241071428571429,4.298642533936651,4.337899543378995,672.0,663.0,657.0,0.0,0.0,0.0,0,0,0,EXACT
Kiraz,Yeni Mah.,23800.0,2896,2892,2888,2880,2880,8.218232044198896,8.26388888888889,8.26388888888889,4344.0,4320.0,4320.0,0.0,0.0,0.0,0,0,0,EXACT
Kiraz,Yenisehir Mah.,1500.0,410,409,409,412,412,3.658536585365854,3.6407766990291264,3.6407766990291264,615.0,618.0,618.0,0.0,0.0,0.0,0,0,0,EXACT
Kiraz,Yesildere Mah.,1000.0,342,342,341,342,342,2.9239766081871346,2.9239766081871346,2.9239766081871346,513.0,513.0,513.0,0.0,0.0,0.0,0,0,0,EXACT
Kiraz,Canakci Mah.,1980.0,286,286,285,290,290,6.923076923076923,6.827586206896552,6.827586206896552,429.0,435.0,435.0,0.0,0.0,0.0,0,0,0,EXACT
Kiraz,Catak Mah.,1110.0,294,294,293,294,294,3.7755102040816326,3.7755102040816326,3.7755102040816326,441.0,441.0,441.0,0.0,0.0,0.0,0,0,0,EXACT
Kiraz,Cayagzi Mah.,9200.0,2128,2125,2122,2119,2119,4.323308270676692,4.341670599339311,4.341670599339311,3192.0,3178.5,3178.5,0.0,0.0,0.0,0,0,0,EXACT
Kiraz,Comlekci Mah.,1400.0,762,761,760,770,770,1.837270341207349,1.8181818181818181,1.8181818181818181,1143.0,1155.0,1155.0,0.0,0.0,0.0,0,0,0,EXACT
Kiraz,Orencik Mah.,3100.0,975,974,972,956,956,3.1794871794871793,3.2426778242677825,3.2426778242677825,1462.5,1434.0,1434.0,0.0,0.0,0.0,0,0,0,EXACT
Kiraz,Igdeli Mah.,5000.0,1458,1456,1454,1443,1443,3.429355281207133,3.465003465003465,3.465003465003465,2187.0,2164.5,2164.5,0.0,0.0,0.0,0,0,0,EXACT
Kiraz,Semsiler Mah.,1300.0,581,580,579,581,581,2.2375215146299485,2.2375215146299485,2.2375215146299485,871.5,871.5,871.5,0.0,0.0,0.0,0,0,0,EXACT
Konak,19 Mayis Mah.,4024.0,2593,2553,2513,2569,2569,1.5518704203625144,1.566368236667964,1.566368236667964,3889.5,3853.5,3853.5,0.0,0.0,0.0,0,0,0,EXACT
Konak,Akarcali Mah.,5500.0,3006,2959,2913,2957,2957,1.829673985362608,1.8599932363882312,1.8599932363882312,4509.0,4435.5,4435.5,0.0,0.0,0.0,0,0,0,EXACT
Konak,Akdeniz Mah.,3200.0,317,312,307,305,292,10.094637223974763,10.491803278688524,10.95890410958904,475.5,457.5,438.0,0.0,0.0,0.0,0,0,0,EXACT
Konak,Akinci Mah.,1300.0,377,371,365,362,359,3.4482758620689653,3.591160220994475,3.6211699164345403,565.5,543.0,538.5,0.0,0.0,0.0,0,0,0,EXACT
